complaint_id,account_id,customer_id,complaint_type,description,severity,complaint_date,status
CMP-004629,809562720,CUST-0038940,Fraud Report,Potential fraudulent activity was reported.,MEDIUM,2024-03-06,RESOLVED
CMP-004630,80705A7B0,CUST-0109844,Suspicious Transaction,Customer raised an identity verification concern.,CRITICAL,2024-04-09,OPEN
CMP-004631,803714030,CUST-0018714,Identity Concern,Customer reported an unexpected transfer.,LOW,2023-11-05,RESOLVED
CMP-004632,80E9514B0,CUST-0077246,Suspicious Transaction,Customer reported unusual transaction activity.,LOW,2024-07-14,UNDER_REVIEW
CMP-004633,807AA9430,CUST-0008307,Unusual Account Activity,Potential fraudulent activity was reported.,MEDIUM,2024-08-20,OPEN
CMP-004634,8019AE6A0,CUST-0043120,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2024-08-12,RESOLVED
CMP-004635,8028921C0,CUST-0044915,Identity Concern,Customer reported unusual transaction activity.,HIGH,2023-07-17,UNDER_REVIEW
CMP-004636,8132125F0,CUST-0079610,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2022-06-10,RESOLVED
CMP-004637,800FC0C60,CUST-0094897,Unauthorized Transfer,Customer raised an identity verification concern.,CRITICAL,2024-07-06,UNDER_REVIEW
CMP-004638,8081A40A0,CUST-0058369,Identity Concern,Customer reported unusual transaction activity.,LOW,2022-10-01,UNDER_REVIEW
CMP-004639,8038BFE40,CUST-0093311,Unauthorized Transfer,Customer reported unusual transaction activity.,CRITICAL,2022-07-18,UNDER_REVIEW
CMP-004640,809EBBFC0,CUST-0048550,Unauthorized Transfer,Customer reported an unexpected transfer.,CRITICAL,2024-06-15,UNDER_REVIEW
CMP-004641,8031B3FC0,CUST-0060351,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2023-04-09,UNDER_REVIEW
CMP-004642,807F01EE0,CUST-0076225,Fraud Report,Customer raised an identity verification concern.,MEDIUM,2023-11-30,OPEN
CMP-004643,80DDD31A0,CUST-0066933,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2023-04-25,OPEN
CMP-004644,80E4FF320,CUST-0065174,Suspicious Transaction,Potential fraudulent activity was reported.,MEDIUM,2023-10-24,UNDER_REVIEW
CMP-004645,80BC91FA0,CUST-0044614,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2024-08-12,UNDER_REVIEW
CMP-004646,80B373000,CUST-0107092,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2022-11-30,OPEN
CMP-004647,8101DB660,CUST-0036606,Unauthorized Transfer,Customer raised an identity verification concern.,MEDIUM,2024-07-31,RESOLVED
CMP-004648,8136476E0,CUST-0041652,Suspicious Transaction,Potential fraudulent activity was reported.,MEDIUM,2022-05-12,UNDER_REVIEW
CMP-004649,811EBCF70,CUST-0058998,Unauthorized Transfer,Customer reported unusual transaction activity.,CRITICAL,2023-04-20,OPEN
CMP-004650,8087563F0,CUST-0070853,Fraud Report,Customer reported an unexpected transfer.,LOW,2023-09-11,OPEN
CMP-004651,80FB5D3C0,CUST-0029189,Identity Concern,Unusual account behaviour was reported.,LOW,2024-02-21,UNDER_REVIEW
CMP-004652,80A811E30,CUST-0098428,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2022-06-18,OPEN
CMP-004653,8005BC880,CUST-0056430,Unusual Account Activity,Potential fraudulent activity was reported.,HIGH,2023-01-23,RESOLVED
CMP-004654,80D3988D0,CUST-0064065,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2022-06-07,RESOLVED
CMP-004655,805F041A0,CUST-0005650,Unusual Account Activity,Customer reported an unexpected transfer.,CRITICAL,2022-01-28,OPEN
CMP-004656,810B933F0,CUST-0098057,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2022-12-19,RESOLVED
CMP-004657,80E550120,CUST-0019084,Unauthorized Transfer,Customer reported an unexpected transfer.,MEDIUM,2023-12-01,OPEN
CMP-004658,8099E0DF0,CUST-0094545,Identity Concern,Customer reported an unexpected transfer.,MEDIUM,2022-06-04,RESOLVED
CMP-004659,80218B780,CUST-0036892,Unusual Account Activity,Customer reported an unexpected transfer.,LOW,2023-09-10,UNDER_REVIEW
CMP-004660,80BE84DA0,CUST-0073477,Identity Concern,Customer reported an unexpected transfer.,HIGH,2023-01-08,OPEN
CMP-004661,80D12C160,CUST-0083576,Unauthorized Transfer,Customer raised an identity verification concern.,CRITICAL,2022-05-13,OPEN
CMP-004662,804CC8020,CUST-0069195,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2023-06-04,UNDER_REVIEW
CMP-004663,811D61880,CUST-0096195,Suspicious Transaction,Unusual account behaviour was reported.,CRITICAL,2022-04-04,OPEN
CMP-004664,813102FD0,CUST-0093401,Unauthorized Transfer,Customer raised an identity verification concern.,CRITICAL,2023-06-08,OPEN
CMP-004665,80B32CFE0,CUST-0078073,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2024-02-22,UNDER_REVIEW
CMP-004666,80791A090,CUST-0077078,Suspicious Transaction,Customer reported unusual transaction activity.,CRITICAL,2022-02-09,OPEN
CMP-004667,812360990,CUST-0024240,Identity Concern,Customer reported unusual transaction activity.,HIGH,2022-06-09,RESOLVED
CMP-004668,80397EFC0,CUST-0065522,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2024-05-15,RESOLVED
CMP-004669,811A0E020,CUST-0057602,Identity Concern,Customer raised an identity verification concern.,HIGH,2022-04-02,RESOLVED
CMP-004670,80B0AB040,CUST-0077564,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2024-05-30,OPEN
CMP-004671,801276D60,CUST-0001808,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2022-11-29,OPEN
CMP-004672,80FACAB70,CUST-0047082,Unauthorized Transfer,Customer reported an unexpected transfer.,MEDIUM,2022-08-03,OPEN
CMP-004673,800619700,CUST-0011700,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2024-07-30,RESOLVED
CMP-004674,812256390,CUST-0080181,Fraud Report,Customer reported an unexpected transfer.,HIGH,2022-10-27,RESOLVED
CMP-004675,8103E1B50,CUST-0039218,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2023-11-18,OPEN
CMP-004676,80C601A70,CUST-0006520,Fraud Report,Customer raised an identity verification concern.,LOW,2024-01-22,UNDER_REVIEW
CMP-004677,8124D3FC0,CUST-0057130,Unusual Account Activity,Potential fraudulent activity was reported.,MEDIUM,2022-07-07,UNDER_REVIEW
CMP-004678,809BAC190,CUST-0094366,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2023-11-03,RESOLVED
CMP-004679,807B40530,CUST-0109216,Identity Concern,Customer reported an unexpected transfer.,LOW,2024-03-20,RESOLVED
CMP-004680,806FAFEB0,CUST-0044522,Unusual Account Activity,Customer reported unusual transaction activity.,HIGH,2022-04-28,UNDER_REVIEW
CMP-004681,8054F5040,CUST-0108995,Identity Concern,Potential fraudulent activity was reported.,LOW,2023-12-02,OPEN
CMP-004682,80D8F6080,CUST-0028432,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2022-01-07,RESOLVED
CMP-004683,811A52F30,CUST-0078265,Fraud Report,Customer reported unusual transaction activity.,HIGH,2024-08-30,OPEN
CMP-004684,8061CCDB0,CUST-0113855,Suspicious Transaction,Customer reported an unexpected transfer.,CRITICAL,2022-01-14,OPEN
CMP-004685,80667D810,CUST-0045885,Suspicious Transaction,Unusual account behaviour was reported.,HIGH,2023-02-15,RESOLVED
CMP-004686,8137F1320,CUST-0004520,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2023-02-13,RESOLVED
CMP-004687,808406B30,CUST-0019222,Identity Concern,Customer reported unusual transaction activity.,HIGH,2023-01-10,RESOLVED
CMP-004688,80E09AD50,CUST-0093737,Identity Concern,Customer reported unusual transaction activity.,HIGH,2022-10-11,UNDER_REVIEW
CMP-004689,8086ABC70,CUST-0038118,Unusual Account Activity,Customer reported unusual transaction activity.,MEDIUM,2022-09-15,RESOLVED
CMP-004690,80DBDEEA0,CUST-0086883,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2023-11-07,UNDER_REVIEW
CMP-004691,8021A2210,CUST-0051564,Fraud Report,Customer reported unusual transaction activity.,LOW,2024-09-27,RESOLVED
CMP-004692,8032807F0,CUST-0039576,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2024-02-24,UNDER_REVIEW
CMP-004693,800F38560,CUST-0019272,Unusual Account Activity,Customer reported unusual transaction activity.,CRITICAL,2022-01-18,RESOLVED
CMP-004694,800D30E70,CUST-0020598,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2022-08-05,RESOLVED
CMP-004695,811839EF0,CUST-0053848,Fraud Report,Customer reported an unexpected transfer.,LOW,2023-05-24,UNDER_REVIEW
CMP-004696,80A959390,CUST-0011563,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2024-04-02,UNDER_REVIEW
CMP-004697,8002926D0,CUST-0056541,Identity Concern,Customer reported an unexpected transfer.,LOW,2022-06-22,OPEN
CMP-004698,803BBA0D0,CUST-0016019,Identity Concern,Customer reported unusual transaction activity.,MEDIUM,2023-09-30,RESOLVED
CMP-004699,80D6701D0,CUST-0075885,Suspicious Transaction,Customer reported an unexpected transfer.,HIGH,2023-11-09,OPEN
CMP-004700,806217A10,CUST-0029763,Unauthorized Transfer,Unusual account behaviour was reported.,MEDIUM,2024-08-21,RESOLVED
CMP-004701,80CD59050,CUST-0083282,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2023-03-17,RESOLVED
CMP-004702,806B81990,CUST-0074845,Identity Concern,Customer raised an identity verification concern.,LOW,2023-08-04,RESOLVED
CMP-004703,809113F90,CUST-0020015,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2024-09-04,OPEN
CMP-004704,810EE44F0,CUST-0036494,Identity Concern,Customer raised an identity verification concern.,CRITICAL,2022-06-18,OPEN
CMP-004705,802816850,CUST-0055188,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2022-03-23,UNDER_REVIEW
CMP-004706,800315BB0,CUST-0035373,Identity Concern,Customer reported unusual transaction activity.,CRITICAL,2023-10-30,UNDER_REVIEW
CMP-004707,80A1EDFF0,CUST-0101417,Unusual Account Activity,Unusual account behaviour was reported.,CRITICAL,2023-12-14,RESOLVED
CMP-004708,8008C3E80,CUST-0088970,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2023-07-12,RESOLVED
CMP-004709,80C0924A0,CUST-0009761,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2024-08-16,OPEN
CMP-004710,809F28260,CUST-0044317,Unusual Account Activity,Customer reported unusual transaction activity.,CRITICAL,2022-04-29,UNDER_REVIEW
CMP-004711,805098A50,CUST-0000885,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2022-11-13,OPEN
CMP-004712,807047800,CUST-0065906,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2022-08-27,OPEN
CMP-004713,804F2C390,CUST-0070906,Unusual Account Activity,Customer reported unusual transaction activity.,HIGH,2022-05-04,OPEN
CMP-004714,81403F7F1,CUST-0053846,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2024-03-04,UNDER_REVIEW
CMP-004715,800831530,CUST-0074834,Unusual Account Activity,Customer raised an identity verification concern.,HIGH,2022-10-17,UNDER_REVIEW
CMP-004716,80E94EC20,CUST-0072094,Suspicious Transaction,Customer reported unusual transaction activity.,MEDIUM,2022-01-08,UNDER_REVIEW
CMP-004717,8064D6720,CUST-0021649,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2024-09-18,UNDER_REVIEW
CMP-004718,814009C90,CUST-0019332,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2022-11-13,UNDER_REVIEW
CMP-004719,80439EB10,CUST-0065308,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2022-11-01,UNDER_REVIEW
CMP-004720,810847320,CUST-0017502,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2024-06-25,UNDER_REVIEW
CMP-004721,80681D590,CUST-0037811,Fraud Report,Customer raised an identity verification concern.,LOW,2024-06-30,UNDER_REVIEW
CMP-004722,812AFE0D0,CUST-0015997,Fraud Report,Customer reported unusual transaction activity.,LOW,2024-05-28,UNDER_REVIEW
CMP-004723,80CC56DB0,CUST-0080152,Fraud Report,Potential fraudulent activity was reported.,MEDIUM,2022-09-08,UNDER_REVIEW
CMP-004724,80906FED0,CUST-0103542,Suspicious Transaction,Unusual account behaviour was reported.,CRITICAL,2022-07-23,UNDER_REVIEW
CMP-004725,812158DB0,CUST-0057932,Identity Concern,Unusual account behaviour was reported.,MEDIUM,2023-08-02,UNDER_REVIEW
CMP-004726,80A379D60,CUST-0112989,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2023-03-28,OPEN
CMP-004727,811EEC850,CUST-0103423,Identity Concern,Customer reported an unexpected transfer.,HIGH,2023-08-06,OPEN
CMP-004728,80E1F41B0,CUST-0040244,Fraud Report,Unusual account behaviour was reported.,CRITICAL,2022-02-20,RESOLVED
CMP-004729,80E6113F0,CUST-0017393,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2022-01-09,OPEN
CMP-004730,8001A7AD0,CUST-0037319,Unusual Account Activity,Customer reported an unexpected transfer.,CRITICAL,2022-06-15,UNDER_REVIEW
CMP-004731,81044C270,CUST-0018839,Unauthorized Transfer,Customer raised an identity verification concern.,HIGH,2023-11-22,OPEN
CMP-004732,80D1104E0,CUST-0115115,Fraud Report,Unusual account behaviour was reported.,HIGH,2022-03-22,RESOLVED
CMP-004733,804BD0BD0,CUST-0071393,Unusual Account Activity,Unusual account behaviour was reported.,HIGH,2023-09-28,RESOLVED
CMP-004734,80B734F60,CUST-0048584,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2023-02-07,RESOLVED
CMP-004735,8036C6030,CUST-0065886,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2023-03-22,UNDER_REVIEW
CMP-004736,8012846D0,CUST-0034570,Fraud Report,Customer reported an unexpected transfer.,HIGH,2024-06-14,RESOLVED
CMP-004737,80D416240,CUST-0095822,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2022-09-21,UNDER_REVIEW
CMP-004738,8107A28A0,CUST-0067519,Unusual Account Activity,Unusual account behaviour was reported.,MEDIUM,2023-08-07,RESOLVED
CMP-004739,801BCE220,CUST-0062998,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2022-09-06,UNDER_REVIEW
CMP-004740,80621D910,CUST-0040918,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2022-08-20,UNDER_REVIEW
CMP-004741,80651AEB0,CUST-0068632,Unusual Account Activity,Unusual account behaviour was reported.,MEDIUM,2022-01-18,OPEN
CMP-004742,80117CC10,CUST-0075117,Suspicious Transaction,Unusual account behaviour was reported.,HIGH,2022-08-18,RESOLVED
CMP-004743,8088A0F20,CUST-0001825,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2023-03-07,RESOLVED
CMP-004744,80DAF0610,CUST-0010818,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2024-08-15,OPEN
CMP-004745,8003BE4B0,CUST-0043145,Unauthorized Transfer,Customer reported unusual transaction activity.,LOW,2022-09-13,RESOLVED
CMP-004746,80E8E8260,CUST-0001842,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2023-04-02,OPEN
CMP-004747,8091D63A0,CUST-0033138,Identity Concern,Customer reported unusual transaction activity.,CRITICAL,2024-05-31,UNDER_REVIEW
CMP-004748,80B759E30,CUST-0083334,Unusual Account Activity,Potential fraudulent activity was reported.,MEDIUM,2022-11-05,UNDER_REVIEW
CMP-004749,8033D8210,CUST-0037883,Identity Concern,Potential fraudulent activity was reported.,HIGH,2023-10-08,UNDER_REVIEW
CMP-004750,808B61320,CUST-0096287,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2024-03-30,OPEN
CMP-004751,8145C01E0,CUST-0011644,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2022-09-08,UNDER_REVIEW
CMP-004752,809344B90,CUST-0061722,Identity Concern,Potential fraudulent activity was reported.,CRITICAL,2023-08-04,OPEN
CMP-004753,80EAD26D0,CUST-0076323,Unusual Account Activity,Customer reported an unexpected transfer.,LOW,2022-06-01,OPEN
CMP-004754,80EDDD700,CUST-0070926,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2022-05-25,OPEN
CMP-004755,8015643E0,CUST-0097559,Identity Concern,Potential fraudulent activity was reported.,CRITICAL,2022-07-28,UNDER_REVIEW
CMP-004756,8094AF4E0,CUST-0033681,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2023-06-26,UNDER_REVIEW
CMP-004757,80A7733F0,CUST-0101769,Fraud Report,Customer raised an identity verification concern.,LOW,2023-08-20,RESOLVED
CMP-004758,80595B700,CUST-0054484,Identity Concern,Customer reported unusual transaction activity.,MEDIUM,2024-08-20,OPEN
CMP-004759,8018AE300,CUST-0095297,Fraud Report,Unusual account behaviour was reported.,HIGH,2022-09-25,OPEN
CMP-004760,804B6F430,CUST-0097701,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2022-09-23,OPEN
CMP-004761,812623020,CUST-0118240,Suspicious Transaction,Customer reported an unexpected transfer.,HIGH,2022-03-28,OPEN
CMP-004762,814723790,CUST-0109866,Unauthorized Transfer,Potential fraudulent activity was reported.,MEDIUM,2024-06-25,OPEN
CMP-004763,81001C7A0,CUST-0076736,Identity Concern,Customer reported an unexpected transfer.,MEDIUM,2024-04-28,OPEN
CMP-004764,80FFEA660,CUST-0023709,Unauthorized Transfer,Customer reported an unexpected transfer.,HIGH,2024-05-28,UNDER_REVIEW
CMP-004765,810572BD0,CUST-0111020,Unauthorized Transfer,Potential fraudulent activity was reported.,CRITICAL,2022-10-27,OPEN
CMP-004766,803DA0810,CUST-0030745,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2023-11-03,OPEN
CMP-004767,807B06D50,CUST-0095591,Identity Concern,Unusual account behaviour was reported.,CRITICAL,2023-11-11,RESOLVED
CMP-004768,8080C4FB0,CUST-0063776,Identity Concern,Unusual account behaviour was reported.,LOW,2024-01-30,OPEN
CMP-004769,8063A5270,CUST-0041150,Fraud Report,Customer reported an unexpected transfer.,HIGH,2023-07-20,UNDER_REVIEW
CMP-004770,803623770,CUST-0021538,Unusual Account Activity,Customer reported unusual transaction activity.,MEDIUM,2024-02-11,RESOLVED
CMP-004771,802B304C0,CUST-0057097,Identity Concern,Customer raised an identity verification concern.,HIGH,2022-04-02,OPEN
CMP-004772,811D85EC0,CUST-0098176,Fraud Report,Customer reported an unexpected transfer.,LOW,2023-04-22,UNDER_REVIEW
CMP-004773,811B809A0,CUST-0005866,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2022-08-01,OPEN
CMP-004774,8112C8370,CUST-0077537,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2023-07-04,OPEN
CMP-004775,8058738F0,CUST-0076880,Unusual Account Activity,Unusual account behaviour was reported.,HIGH,2024-04-14,UNDER_REVIEW
