relationship_id,account_id,connected_account_id,relationship_type,ownership_percentage,relationship_start_date
REL-0046895,80E7325F0,811CE5F20,BUSINESS_ASSOCIATE,31.93,2019-05-30
REL-0046896,811D5BE90,80A846600,BUSINESS_ASSOCIATE,68.8,2019-06-30
REL-0046897,80BBAFA90,8044CA6C0,BENEFICIAL_OWNER,18.49,2023-08-21
REL-0046898,813E4FE91,813A225C0,BUSINESS_ASSOCIATE,66.51,2020-09-05
REL-0046899,80F02E680,80CFC93B0,AUTHORIZED_USER,53.73,2024-06-05
REL-0046900,80B405C90,80829F480,BENEFICIAL_OWNER,63.57,2021-05-10
REL-0046901,808EECFD0,80BEC2A50,SHARED_OWNER,67.3,2024-10-21
REL-0046902,8063BAD40,80EFB2710,BUSINESS_ASSOCIATE,83.12,2024-03-16
REL-0046903,801BE4A70,80B4FED00,RELATED_ACCOUNT,5.68,2018-03-29
REL-0046904,80669D0F0,80137B610,BUSINESS_ASSOCIATE,83.16,2024-02-26
REL-0046905,80A48C510,801550B10,AUTHORIZED_USER,90.45,2024-10-08
REL-0046906,80792D6B0,808A5FED0,AUTHORIZED_USER,92.69,2019-12-02
REL-0046907,80647C740,807E1FFA0,AUTHORIZED_USER,84.15,2019-03-14
REL-0046908,8094D6AF0,80CB84140,AUTHORIZED_USER,53.24,2021-05-07
REL-0046909,801486590,80CA6C980,SHARED_OWNER,93.95,2019-01-03
REL-0046910,80646BA70,80C532130,RELATED_ACCOUNT,17.11,2019-12-25
REL-0046911,80B589B60,801264C80,BENEFICIAL_OWNER,50.17,2022-05-19
REL-0046912,806C871E0,80689D650,AUTHORIZED_USER,32.29,2019-12-20
REL-0046913,80A143450,8090913F0,SHARED_OWNER,76.53,2019-05-27
REL-0046914,80B4E2F40,8143C9EC0,SHARED_OWNER,55.79,2023-02-17
REL-0046915,8144A0B00,805BB5560,RELATED_ACCOUNT,30.86,2024-07-15
REL-0046916,809B62E30,8142DE271,BUSINESS_ASSOCIATE,84.29,2023-06-28
REL-0046917,8000F9330,80A4D4640,AUTHORIZED_USER,58.76,2022-02-17
REL-0046918,806E89AC0,802952D60,BENEFICIAL_OWNER,65.61,2019-02-11
REL-0046919,80C2A2BD0,8088977C0,SHARED_OWNER,25.3,2019-08-21
REL-0046920,80C3BCFA0,8008550E0,RELATED_ACCOUNT,72.92,2020-05-14
REL-0046921,808023130,811FAC1A0,SHARED_OWNER,50.77,2023-11-22
REL-0046922,80FB7D4B0,808B24EA0,BUSINESS_ASSOCIATE,49.89,2019-11-05
REL-0046923,80D78AC10,80A8446C0,AUTHORIZED_USER,26.72,2019-09-28
REL-0046924,800C27E10,803A90420,SHARED_OWNER,44.74,2024-09-23
REL-0046925,8006BD5B0,80FE13AF0,SHARED_OWNER,9.23,2021-02-20
REL-0046926,804362480,8075CB760,SHARED_OWNER,17.51,2022-03-28
REL-0046927,80786D690,810ED8540,SHARED_OWNER,7.67,2023-07-27
REL-0046928,802D25510,80578D750,SHARED_OWNER,48.51,2020-12-16
REL-0046929,801E50D40,808C52420,AUTHORIZED_USER,79.99,2023-06-07
REL-0046930,8038E0550,8083FF5B0,BENEFICIAL_OWNER,72.45,2024-09-14
REL-0046931,80268B1F0,804B9CD40,BENEFICIAL_OWNER,44.35,2024-07-03
REL-0046932,80A642530,80EBE2F00,BUSINESS_ASSOCIATE,76.46,2020-09-19
REL-0046933,8071F2140,80D8F1C00,SHARED_OWNER,66.19,2020-12-27
REL-0046934,805937E60,80EE2F810,BUSINESS_ASSOCIATE,69.4,2019-03-18
REL-0046935,80EC33FF0,811C2B520,BUSINESS_ASSOCIATE,34.25,2020-09-22
REL-0046936,802F5FE70,80305E700,BUSINESS_ASSOCIATE,9.31,2023-09-19
REL-0046937,810748850,81212BB00,AUTHORIZED_USER,14.49,2023-07-27
REL-0046938,80744D6C0,8020CCC50,BENEFICIAL_OWNER,10.38,2019-02-12
REL-0046939,805EBF980,804B04AA0,SHARED_OWNER,18.68,2021-03-04
REL-0046940,80DDB3010,80DBFECD0,RELATED_ACCOUNT,62.34,2018-05-19
REL-0046941,803682F80,80C6C26E0,SHARED_OWNER,69.1,2023-02-21
REL-0046942,80C35D370,8084E41C0,BUSINESS_ASSOCIATE,16.12,2023-04-23
REL-0046943,809763880,80418BB00,RELATED_ACCOUNT,91.39,2020-08-14
REL-0046944,8069DB260,80C0E0E80,AUTHORIZED_USER,77.36,2019-02-18
REL-0046945,8070E1A20,8105CDE90,SHARED_OWNER,96.11,2018-11-11
REL-0046946,8113F39E0,8044BA870,SHARED_OWNER,44.25,2021-03-31
REL-0046947,814823DF0,80C400540,BUSINESS_ASSOCIATE,91.5,2024-08-05
REL-0046948,806B41780,809177BD0,AUTHORIZED_USER,78.7,2024-01-20
REL-0046949,804D570E0,80CF3F250,AUTHORIZED_USER,15.6,2023-11-19
REL-0046950,81200BD00,8007C4F50,SHARED_OWNER,31.51,2022-09-14
REL-0046951,80E789780,8137529A1,BENEFICIAL_OWNER,38.11,2020-03-16
REL-0046952,8008258D0,80DD71A00,SHARED_OWNER,77.83,2020-12-13
REL-0046953,8121FBA20,8039AA660,SHARED_OWNER,56.2,2022-08-09
REL-0046954,8029D83D0,805DD4870,BENEFICIAL_OWNER,36.78,2018-10-13
REL-0046955,8083E0410,80FD3CE00,BENEFICIAL_OWNER,57.62,2020-04-22
REL-0046956,8033DEB90,8009732A0,AUTHORIZED_USER,61.2,2019-02-24
REL-0046957,8039DCF40,806E2F2A0,AUTHORIZED_USER,40.68,2020-07-25
REL-0046958,80B5A8EF0,802AC8050,BUSINESS_ASSOCIATE,5.49,2020-06-30
REL-0046959,8064637A0,80BDD5F90,BUSINESS_ASSOCIATE,39.48,2021-08-20
REL-0046960,80284EFA0,8010DBE00,AUTHORIZED_USER,15.37,2023-04-16
REL-0046961,81211E9C0,81171F7E0,SHARED_OWNER,37.53,2019-07-05
REL-0046962,80D476950,8104F2710,AUTHORIZED_USER,94.23,2020-04-13
REL-0046963,80EBAF770,80C4B93F0,AUTHORIZED_USER,81.9,2021-12-07
REL-0046964,800303320,81317DB90,RELATED_ACCOUNT,77.72,2023-08-03
REL-0046965,80DDA5C00,8016401C0,SHARED_OWNER,38.06,2018-09-21
REL-0046966,80CE5C3F0,80ECC8840,SHARED_OWNER,26.9,2024-10-11
REL-0046967,80E287150,80225F080,AUTHORIZED_USER,62.7,2021-11-04
REL-0046968,8046BDFD0,803089E40,SHARED_OWNER,66.31,2018-03-06
REL-0046969,8045F8B80,804FF47B0,BENEFICIAL_OWNER,81.04,2022-02-01
REL-0046970,8096E4960,80F23A270,RELATED_ACCOUNT,84.69,2019-09-24
REL-0046971,8069CA650,802250040,BUSINESS_ASSOCIATE,5.97,2020-08-06
REL-0046972,800D4B730,80918C450,SHARED_OWNER,83.5,2021-12-20
REL-0046973,8104FCFE0,812B5DE70,RELATED_ACCOUNT,22.85,2018-12-25
REL-0046974,8068EAA60,80B708400,BENEFICIAL_OWNER,20.67,2018-01-02
REL-0046975,806A2F960,81205E140,BUSINESS_ASSOCIATE,79.32,2019-04-11
REL-0046976,805FC2060,808C787F0,SHARED_OWNER,86.39,2022-01-25
REL-0046977,8092FCB30,81284CD80,BENEFICIAL_OWNER,98.71,2019-08-03
REL-0046978,8081AA740,8095D5840,SHARED_OWNER,60.35,2023-11-18
REL-0046979,802EB9230,80A85CD70,RELATED_ACCOUNT,31.07,2022-06-12
REL-0046980,801E27000,81082F5B0,AUTHORIZED_USER,20.87,2024-04-15
REL-0046981,81303A740,800FBEF60,RELATED_ACCOUNT,36.92,2023-05-06
REL-0046982,80ED23F70,803358920,BUSINESS_ASSOCIATE,91.65,2018-08-18
REL-0046983,81376FD11,811A7CF00,BUSINESS_ASSOCIATE,5.35,2021-09-18
REL-0046984,804A50A00,80C16F070,RELATED_ACCOUNT,85.68,2018-02-24
REL-0046985,8054F3C10,801977590,AUTHORIZED_USER,52.3,2020-02-11
REL-0046986,8049CF0D0,8016723A0,SHARED_OWNER,17.78,2023-05-30
REL-0046987,80E51BD20,80C688BF0,BUSINESS_ASSOCIATE,59.61,2022-08-09
REL-0046988,800ADE220,80807E850,SHARED_OWNER,16.01,2024-06-27
REL-0046989,81154F790,80F23BBB0,BUSINESS_ASSOCIATE,38.32,2020-01-13
REL-0046990,8139FC7E0,8040040F0,BENEFICIAL_OWNER,25.01,2020-01-29
REL-0046991,804B76DA0,806835C90,RELATED_ACCOUNT,69.8,2022-11-29
REL-0046992,808C64DB0,805AE5370,AUTHORIZED_USER,73.01,2018-03-07
REL-0046993,8116CDFF0,80DAF9080,BENEFICIAL_OWNER,37.17,2024-05-14
REL-0046994,811244D00,807F7FC30,SHARED_OWNER,89.5,2022-02-24
REL-0046995,80D7E1E90,806BFDE90,RELATED_ACCOUNT,5.74,2019-05-20
REL-0046996,80B005B50,802143090,AUTHORIZED_USER,76.31,2021-12-27
REL-0046997,80910DC00,80EBD81A0,AUTHORIZED_USER,44.04,2018-09-19
REL-0046998,8102F0850,813FEACA0,AUTHORIZED_USER,96.02,2020-12-08
REL-0046999,80025FDF0,804EED730,BENEFICIAL_OWNER,73.01,2022-08-17
REL-0047000,80754AAF0,8063737F0,AUTHORIZED_USER,45.51,2024-08-28
REL-0047001,800A460C0,8018C8AF0,SHARED_OWNER,73.9,2018-08-05
REL-0047002,803F46560,80483C960,BUSINESS_ASSOCIATE,56.9,2022-01-29
REL-0047003,80CCB6C20,80A9EE8F0,BENEFICIAL_OWNER,54.85,2018-01-24
REL-0047004,802D75E30,80197A4D0,BUSINESS_ASSOCIATE,49.11,2020-05-12
REL-0047005,807BC6D10,80BB37050,RELATED_ACCOUNT,11.15,2018-09-15
REL-0047006,80CA6C2D0,8107BA360,BUSINESS_ASSOCIATE,33.66,2022-01-30
REL-0047007,8082E0850,80DEA5B60,BUSINESS_ASSOCIATE,64.34,2022-08-22
REL-0047008,8056EF1D0,80594B660,BENEFICIAL_OWNER,87.68,2018-01-05
REL-0047009,8147C5DB1,80F8DB090,SHARED_OWNER,94.44,2021-11-23
REL-0047010,807DDB650,803D1D910,BENEFICIAL_OWNER,48.83,2021-03-09
REL-0047011,80B0F0680,802D4D3D0,BENEFICIAL_OWNER,16.39,2023-06-09
REL-0047012,812CB0200,8118A3750,BUSINESS_ASSOCIATE,63.29,2024-03-19
REL-0047013,8035FC350,802E53340,SHARED_OWNER,33.65,2018-09-27
REL-0047014,800E24DC0,803E19A30,AUTHORIZED_USER,96.02,2022-09-18
REL-0047015,8122CC680,8021207D0,SHARED_OWNER,87.6,2022-06-09
REL-0047016,8026C7E90,800D4CE70,RELATED_ACCOUNT,49.3,2019-06-25
REL-0047017,80E7E8260,808D193A0,BENEFICIAL_OWNER,65.82,2023-02-21
REL-0047018,80999E630,80FBE06C0,BENEFICIAL_OWNER,22.73,2020-11-12
REL-0047019,8062773A0,80218E6D0,SHARED_OWNER,80.32,2022-10-22
REL-0047020,803FB5550,8002E2080,SHARED_OWNER,37.71,2023-12-11
REL-0047021,80E21DAE0,8022628F0,AUTHORIZED_USER,24.31,2022-01-22
REL-0047022,80AACF560,80A87E860,BUSINESS_ASSOCIATE,42.78,2021-11-22
REL-0047023,8144EC000,80536E000,AUTHORIZED_USER,79.36,2023-01-25
REL-0047024,803E31070,8020E5410,AUTHORIZED_USER,28.0,2018-10-14
REL-0047025,80DA71140,8068120D0,BENEFICIAL_OWNER,7.58,2022-08-26
REL-0047026,8008962D0,800D09E20,RELATED_ACCOUNT,93.09,2022-10-18
REL-0047027,8143DD341,80E5026D0,SHARED_OWNER,76.33,2021-11-08
REL-0047028,806124230,80640A6D0,AUTHORIZED_USER,22.61,2018-08-21
REL-0047029,80EEE6830,8081A9770,RELATED_ACCOUNT,98.39,2023-08-23
REL-0047030,805D2C6A0,8001CC830,AUTHORIZED_USER,82.19,2024-05-22
REL-0047031,80A948DB0,809B10510,BENEFICIAL_OWNER,30.1,2024-07-30
REL-0047032,800C93BF0,80D3B1180,AUTHORIZED_USER,82.66,2018-02-19
REL-0047033,813C800F1,80A5E0F00,RELATED_ACCOUNT,94.53,2023-12-31
REL-0047034,80E0E4D50,8107AABD0,AUTHORIZED_USER,23.75,2024-06-20
REL-0047035,80A02F050,813C981A1,AUTHORIZED_USER,81.52,2024-07-28
REL-0047036,80D02D360,800740750,BENEFICIAL_OWNER,60.09,2019-11-18
REL-0047037,81125F3E0,8030FAD70,BENEFICIAL_OWNER,64.97,2024-04-25
REL-0047038,80F36AF20,8085ACCB0,AUTHORIZED_USER,94.97,2021-09-10
REL-0047039,80ABADE50,8089E92C0,SHARED_OWNER,55.63,2022-07-20
REL-0047040,810AA77F0,809004A20,AUTHORIZED_USER,35.92,2020-02-03
REL-0047041,80A67D190,8126C5F70,SHARED_OWNER,17.21,2023-05-12
REL-0047042,81284A120,8091F8960,RELATED_ACCOUNT,58.12,2021-11-05
REL-0047043,80C61B160,8031DCDE0,SHARED_OWNER,5.07,2018-03-13
REL-0047044,8090AE390,8102D0170,RELATED_ACCOUNT,5.48,2023-09-29
REL-0047045,80B99D1D0,8004120D0,BENEFICIAL_OWNER,7.81,2023-12-10
REL-0047046,810A0AD00,801730140,AUTHORIZED_USER,87.27,2021-12-01
REL-0047047,80889DFB0,8111F5860,RELATED_ACCOUNT,86.55,2022-08-26
REL-0047048,801976AB0,801B95B30,AUTHORIZED_USER,35.83,2024-08-09
REL-0047049,80237A2C0,8055DD530,SHARED_OWNER,57.68,2024-06-01
REL-0047050,80E73F910,811240FB0,BENEFICIAL_OWNER,57.94,2022-02-04
REL-0047051,8133F1E30,810BCDC40,RELATED_ACCOUNT,92.35,2024-02-24
REL-0047052,803FBC0C0,801DF1430,AUTHORIZED_USER,11.01,2023-12-12
REL-0047053,80EFE32F0,813D10D31,RELATED_ACCOUNT,36.63,2019-08-26
REL-0047054,808ACC370,80C18EE80,BUSINESS_ASSOCIATE,72.26,2022-02-16
REL-0047055,80E8CAFE0,80EB64770,BENEFICIAL_OWNER,34.05,2021-05-20
REL-0047056,803225F00,802C624F0,SHARED_OWNER,60.63,2022-04-08
REL-0047057,805CBFAD0,812CD5C00,AUTHORIZED_USER,68.61,2020-03-24
REL-0047058,801D3EFD0,809A17220,RELATED_ACCOUNT,95.93,2024-05-18
REL-0047059,80FB32900,810730950,RELATED_ACCOUNT,69.32,2023-02-02
REL-0047060,807B78F90,809C238D0,RELATED_ACCOUNT,63.09,2021-05-18
REL-0047061,80011CFB0,8002C3B00,AUTHORIZED_USER,54.02,2024-05-25
REL-0047062,811A7F330,8081AC140,RELATED_ACCOUNT,55.83,2022-06-27
REL-0047063,80B452E20,80B2FECD0,BUSINESS_ASSOCIATE,97.65,2021-09-28
REL-0047064,80408C160,800DC2660,BUSINESS_ASSOCIATE,7.81,2019-09-02
REL-0047065,813D36750,80771CC20,BUSINESS_ASSOCIATE,67.62,2023-09-14
REL-0047066,807187390,8139361F0,BENEFICIAL_OWNER,91.38,2021-08-13
REL-0047067,802DA2950,8009E4040,SHARED_OWNER,67.37,2023-10-18
REL-0047068,80C848BF0,80DF04BE0,BENEFICIAL_OWNER,93.65,2023-03-17
REL-0047069,804825AA0,80AAFFD10,BENEFICIAL_OWNER,81.91,2023-02-11
REL-0047070,802CAE590,80E89A110,SHARED_OWNER,30.91,2023-08-28
REL-0047071,801241270,800ADF570,SHARED_OWNER,97.51,2020-03-06
REL-0047072,80D54E120,809731D40,SHARED_OWNER,47.37,2018-09-25
REL-0047073,80DE5F400,80A07E240,BUSINESS_ASSOCIATE,43.99,2023-05-04
REL-0047074,8055840C0,80961B990,SHARED_OWNER,76.34,2022-10-07
REL-0047075,80D0FE530,8049DCB80,AUTHORIZED_USER,94.57,2024-09-15
REL-0047076,800155D50,809CE3EC0,BENEFICIAL_OWNER,85.08,2019-08-02
REL-0047077,80B45CA00,8125D3FD0,SHARED_OWNER,5.92,2020-09-14
REL-0047078,8141AE970,808CFC2C0,AUTHORIZED_USER,32.63,2024-03-06
REL-0047079,8020E7CB0,814430BA1,BUSINESS_ASSOCIATE,84.69,2020-10-03
REL-0047080,80E3386A0,8085F2C20,AUTHORIZED_USER,63.22,2022-08-16
REL-0047081,806139240,807BD2150,RELATED_ACCOUNT,16.28,2018-07-31
REL-0047082,8004E43D0,8081EC7D0,AUTHORIZED_USER,70.13,2019-03-22
REL-0047083,80181F8B0,804B7B070,RELATED_ACCOUNT,53.31,2021-07-08
REL-0047084,8118E70B0,8006105E0,BENEFICIAL_OWNER,16.99,2023-01-31
REL-0047085,80D734CF0,80EA158A0,SHARED_OWNER,54.23,2019-09-10
REL-0047086,803E402B0,800E2B1C0,BENEFICIAL_OWNER,99.02,2021-03-31
REL-0047087,80AAF4E50,80800BEF0,AUTHORIZED_USER,45.25,2020-11-27
REL-0047088,807BFEFC0,80B7C97B0,AUTHORIZED_USER,52.42,2022-06-23
REL-0047089,801303230,8034CC840,AUTHORIZED_USER,56.37,2024-10-11
REL-0047090,80370A6E0,806DEE120,RELATED_ACCOUNT,12.78,2024-03-05
REL-0047091,808E42F60,807D4EE20,AUTHORIZED_USER,8.11,2018-10-03
REL-0047092,80DEE6E80,80A1BD090,RELATED_ACCOUNT,63.69,2022-01-02
REL-0047093,811B9A100,808653200,BENEFICIAL_OWNER,36.94,2020-07-20
REL-0047094,803039990,80A742BC0,SHARED_OWNER,56.84,2019-07-22
REL-0047095,800885CE0,804520D40,RELATED_ACCOUNT,37.79,2021-03-21
REL-0047096,80E2FE620,8064F0560,BENEFICIAL_OWNER,19.62,2024-05-21
REL-0047097,80C4B4330,8109923B0,SHARED_OWNER,25.96,2021-02-24
REL-0047098,812DE35B0,80310E820,AUTHORIZED_USER,9.88,2020-11-07
REL-0047099,81450F0E0,80A16D180,SHARED_OWNER,25.67,2021-02-15
REL-0047100,80B3996C0,802E39590,BUSINESS_ASSOCIATE,14.77,2021-08-09
REL-0047101,803E12620,813CDCC11,SHARED_OWNER,90.17,2018-02-23
REL-0047102,80A89DD80,8049736B0,AUTHORIZED_USER,10.91,2021-08-19
REL-0047103,80B026080,802AFADF0,AUTHORIZED_USER,58.9,2018-08-22
REL-0047104,811278760,81345CDF0,RELATED_ACCOUNT,13.71,2023-01-08
REL-0047105,804DE9F10,80AC07E00,AUTHORIZED_USER,77.38,2020-10-28
REL-0047106,81474A981,80590BC00,AUTHORIZED_USER,30.52,2022-04-05
REL-0047107,800DAB700,801797370,AUTHORIZED_USER,86.6,2021-12-29
REL-0047108,807067790,80C3A4650,AUTHORIZED_USER,68.31,2020-11-19
REL-0047109,8040A8C40,80C60E080,SHARED_OWNER,82.27,2018-07-28
REL-0047110,8007E1940,813487770,BENEFICIAL_OWNER,52.72,2024-01-06
REL-0047111,8054425A0,8059E44E0,SHARED_OWNER,88.58,2023-10-16
REL-0047112,809053EC0,80F8C2B20,BUSINESS_ASSOCIATE,38.87,2020-01-09
REL-0047113,814677170,80888FBF0,BUSINESS_ASSOCIATE,94.93,2021-09-18
REL-0047114,812EFC090,8028648D0,SHARED_OWNER,25.31,2018-11-08
REL-0047115,80467BD20,8097B0620,AUTHORIZED_USER,27.96,2022-02-12
REL-0047116,813402F30,804E911D0,SHARED_OWNER,73.38,2019-06-08
REL-0047117,800638230,81186CA40,SHARED_OWNER,84.65,2022-06-01
REL-0047118,80D1FB4C0,80A112730,BENEFICIAL_OWNER,71.34,2022-08-26
REL-0047119,800FE5120,8058898E0,AUTHORIZED_USER,54.95,2022-06-29
REL-0047120,8096953C0,80BB1E9D0,BUSINESS_ASSOCIATE,42.57,2022-06-26
REL-0047121,80AB04150,80BFE6030,RELATED_ACCOUNT,15.1,2019-02-23
REL-0047122,801368CE0,8016FB5A0,BENEFICIAL_OWNER,95.14,2018-02-28
REL-0047123,8037D97B0,805A5D060,RELATED_ACCOUNT,14.56,2023-09-14
REL-0047124,801CAA160,8022C7350,SHARED_OWNER,70.59,2020-01-30
REL-0047125,8089B19A0,805882B20,RELATED_ACCOUNT,57.82,2024-03-04
REL-0047126,808CBBB30,80B14E750,RELATED_ACCOUNT,30.32,2019-10-31
REL-0047127,80A2DA330,80025B410,RELATED_ACCOUNT,81.9,2023-07-15
REL-0047128,80E66B4B0,809DB3820,BENEFICIAL_OWNER,36.89,2020-09-01
REL-0047129,806608C80,808EF9370,BENEFICIAL_OWNER,23.08,2018-08-22
REL-0047130,80ACA4310,80D21FF10,SHARED_OWNER,57.05,2020-05-23
REL-0047131,80472EC00,80F49EBA0,BUSINESS_ASSOCIATE,41.6,2022-10-19
REL-0047132,810EAD4C0,802003F80,AUTHORIZED_USER,10.49,2021-07-04
REL-0047133,812AE4880,801DA5A50,SHARED_OWNER,40.87,2021-05-08
REL-0047134,80A8ADE10,801C5BF80,AUTHORIZED_USER,84.76,2018-04-12
REL-0047135,8018D1710,813D21D70,AUTHORIZED_USER,10.95,2022-09-01
REL-0047136,812A6CE10,80B06A3F0,SHARED_OWNER,24.46,2019-12-30
REL-0047137,8082CC820,813713971,AUTHORIZED_USER,33.98,2024-09-24
REL-0047138,802FEFE50,8122A8690,BUSINESS_ASSOCIATE,99.79,2023-07-29
REL-0047139,8059E79E0,801628C50,AUTHORIZED_USER,10.45,2024-08-08
REL-0047140,80F696BE0,80EA8F8B0,BENEFICIAL_OWNER,48.86,2019-09-16
REL-0047141,809246CC0,800BCCF60,SHARED_OWNER,68.04,2019-11-30
REL-0047142,8084F4F70,805CCC940,SHARED_OWNER,65.03,2024-01-15
REL-0047143,812FDDA60,8097173A0,SHARED_OWNER,83.83,2021-01-13
REL-0047144,806064CC0,80C57D990,AUTHORIZED_USER,38.02,2020-09-16
REL-0047145,80E1941D0,811BCF2E0,AUTHORIZED_USER,55.48,2019-10-08
REL-0047146,80B14E750,81423CF71,RELATED_ACCOUNT,37.06,2020-05-29
REL-0047147,80ADACF90,813B21101,AUTHORIZED_USER,5.34,2019-09-28
REL-0047148,806FC5420,80028D3C0,AUTHORIZED_USER,55.43,2019-11-09
REL-0047149,80B4CB310,810D6BC00,RELATED_ACCOUNT,78.11,2023-10-11
REL-0047150,811B62930,8024273E0,AUTHORIZED_USER,90.25,2021-04-01
REL-0047151,810BA5460,808287AE0,BUSINESS_ASSOCIATE,67.07,2018-12-07
REL-0047152,80BC650B0,805B53960,RELATED_ACCOUNT,24.01,2021-04-13
REL-0047153,80DDAE930,812FA0390,BENEFICIAL_OWNER,41.9,2020-05-26
REL-0047154,80FDB7350,80AED7DF0,BENEFICIAL_OWNER,53.15,2022-05-27
REL-0047155,806B94070,809772F60,BUSINESS_ASSOCIATE,40.2,2020-09-13
REL-0047156,80DD4BAC0,804E99530,AUTHORIZED_USER,67.49,2021-07-21
REL-0047157,8002DE740,812DCF890,BUSINESS_ASSOCIATE,38.95,2022-12-16
REL-0047158,80FD3E280,8073229D0,RELATED_ACCOUNT,32.77,2022-01-29
REL-0047159,80CE38D70,81283D0A0,BUSINESS_ASSOCIATE,11.03,2023-07-02
REL-0047160,80E2E9210,8069AE7E0,AUTHORIZED_USER,42.59,2024-07-19
REL-0047161,80461B100,80763D120,SHARED_OWNER,73.83,2020-06-01
REL-0047162,811395660,801578BB0,BENEFICIAL_OWNER,48.65,2021-05-27
REL-0047163,8124A6190,80B234750,SHARED_OWNER,31.37,2022-06-02
REL-0047164,800043210,800CE0110,BUSINESS_ASSOCIATE,22.49,2018-12-24
REL-0047165,811A29E80,80A0F1B00,BUSINESS_ASSOCIATE,89.85,2022-03-06
REL-0047166,801BB63F0,80FD88C10,RELATED_ACCOUNT,5.15,2022-10-29
REL-0047167,813CADB11,8092B2E90,SHARED_OWNER,98.34,2021-10-18
REL-0047168,814259F80,808FBEAD0,BUSINESS_ASSOCIATE,85.16,2023-04-10
REL-0047169,80BCAAD00,8006FE970,BUSINESS_ASSOCIATE,61.21,2024-10-19
REL-0047170,8122304A0,809E13E10,BENEFICIAL_OWNER,7.63,2020-06-01
REL-0047171,807BCFA90,806FC2E00,BUSINESS_ASSOCIATE,87.03,2024-03-31
REL-0047172,80DA15F50,800AC76B0,AUTHORIZED_USER,7.62,2020-01-21
REL-0047173,80074F790,8136D3041,RELATED_ACCOUNT,32.66,2024-01-31
REL-0047174,803CBB460,8103A82D0,AUTHORIZED_USER,91.83,2021-02-11
REL-0047175,80953C260,80B388F20,SHARED_OWNER,74.65,2020-09-20
REL-0047176,808118100,8101ABD10,BUSINESS_ASSOCIATE,25.8,2023-09-01
REL-0047177,801EBE650,80421DD50,RELATED_ACCOUNT,7.85,2018-05-07
REL-0047178,80FAAAC40,80514F5E0,BENEFICIAL_OWNER,86.66,2023-12-21
REL-0047179,80CF73FC0,803DD41A0,BENEFICIAL_OWNER,34.94,2021-02-05
REL-0047180,804360010,807A90730,BENEFICIAL_OWNER,74.86,2020-08-29
REL-0047181,8024A2830,8074872C0,SHARED_OWNER,35.64,2023-10-18
REL-0047182,80A5145C0,80594E1B0,RELATED_ACCOUNT,60.55,2022-06-15
REL-0047183,81364E620,802A5E770,SHARED_OWNER,17.99,2024-08-19
REL-0047184,803A648A0,801799170,AUTHORIZED_USER,24.32,2024-01-23
REL-0047185,804C3C850,80E9DF940,SHARED_OWNER,86.17,2023-02-08
REL-0047186,80B133BD0,8110C1140,BENEFICIAL_OWNER,38.66,2023-01-02
REL-0047187,810802F30,80128E860,SHARED_OWNER,15.45,2021-03-10
REL-0047188,8021CA6C0,807657E20,RELATED_ACCOUNT,48.27,2020-02-11
REL-0047189,80D06F650,802487A20,SHARED_OWNER,46.91,2020-04-27
REL-0047190,807F73070,804B7ACF0,BUSINESS_ASSOCIATE,53.37,2023-11-15
REL-0047191,8141564A0,80B1C66E0,AUTHORIZED_USER,51.01,2020-10-11
REL-0047192,80130C5E0,80EFEA8A0,AUTHORIZED_USER,25.65,2020-01-04
REL-0047193,80A90EA60,8093C56C0,BUSINESS_ASSOCIATE,95.17,2023-01-29
REL-0047194,804818930,80F3EE3A0,AUTHORIZED_USER,14.67,2020-11-09
REL-0047195,8063114B0,81005FFB0,BUSINESS_ASSOCIATE,77.57,2022-05-03
REL-0047196,8106AB830,8107B4F30,AUTHORIZED_USER,36.46,2023-03-10
REL-0047197,80C2751E0,802585590,AUTHORIZED_USER,81.36,2018-10-17
REL-0047198,804D466C0,80755B360,SHARED_OWNER,8.29,2022-08-17
REL-0047199,803E8DBD0,800CD8F20,SHARED_OWNER,77.3,2023-01-22
REL-0047200,8056E89C0,806D73DD0,SHARED_OWNER,16.06,2024-02-02
REL-0047201,80308B2B0,805D6EB90,BENEFICIAL_OWNER,21.82,2020-06-30
REL-0047202,80F997C30,809A31AC0,AUTHORIZED_USER,5.75,2021-10-13
REL-0047203,80712B7A0,802352F40,AUTHORIZED_USER,81.93,2023-11-26
REL-0047204,81133D1D0,8102523F0,BENEFICIAL_OWNER,5.66,2023-09-14
REL-0047205,811645000,80499CD20,AUTHORIZED_USER,86.53,2023-02-15
REL-0047206,807EEC640,8147E2151,BUSINESS_ASSOCIATE,21.46,2021-09-05
REL-0047207,8100E8170,811E32970,SHARED_OWNER,26.15,2021-01-04
REL-0047208,80D1112D0,81003B570,BUSINESS_ASSOCIATE,73.86,2024-05-12
REL-0047209,80F1FE690,807CED0B0,BUSINESS_ASSOCIATE,44.32,2022-06-13
REL-0047210,80A369C10,809DE9940,BUSINESS_ASSOCIATE,72.84,2024-01-09
REL-0047211,803341270,80E01A240,SHARED_OWNER,63.48,2022-04-19
REL-0047212,804F43660,8015DD0D0,RELATED_ACCOUNT,9.94,2020-08-25
REL-0047213,809657890,807575F00,AUTHORIZED_USER,83.62,2022-04-09
REL-0047214,804709770,80D6E6950,RELATED_ACCOUNT,90.51,2018-04-21
REL-0047215,807DE65B0,81203AE60,BUSINESS_ASSOCIATE,98.88,2018-05-04
